household_id,consumption_kwh,income_proxy,segment_label
5413,301.79822112464547,1.0,C
5414,920.7812596610204,2.0,A
5415,-90.48511215933718,2.0,D
5416,979.2195052712528,1.0,A
5417,359.00317904426896,4.0,B
5418,216.04532993592017,2.0,D
5419,-51.885711097981016,2.0,D
5420,211.06917142949484,2.0,D
5421,546.4771970295203,1.0,C
5422,204.95498438029307,4.0,B
5423,785.5239227182708,2.0,A
5424,-87.04734802199926,4.0,B
5425,191.446742388753,2.0,D
5426,456.1769955015581,1.0,C
5427,119.69980265059364,2.0,D
5428,1189.1968612470582,2.0,A
5429,611.3606901580783,4.0,B
5430,140.9750268817836,4.0,B
5431,603.1566794669307,1.0,C
5432,513.2538684500596,4.0,B
5433,637.6790944856072,1.0,C
5434,534.4166093378066,1.0,C
5435,202.1792682878354,4.0,B
5436,722.4224484364636,4.0,B
5437,-184.8976058153073,1.0,D
5438,598.7463858548668,2.0,C
5439,87.00455903828725,1.0,D
5440,722.8074203229221,1.0,A
5441,852.7055868841737,4.0,B
5442,622.564869747015,2.0,A
5443,466.3246888359925,2.0,C
5444,517.8229912005013,1.0,C
5445,184.8957338706877,1.0,D
5446,809.7392610848599,2.0,A
5447,218.6476457295782,4.0,B
5448,511.9796432126466,4.0,B
5449,535.7379840229148,2.0,C
5450,-265.4412194661778,1.0,D
5451,141.11018025893543,4.0,B
5452,-252.08365756984267,2.0,D
5453,585.7636536587618,2.0,C
5454,833.8627406887588,4.0,B
5455,401.8295970113657,4.0,B
5456,123.94071936878709,2.0,D
5457,801.9441785402732,4.0,B
5458,766.2241986899213,2.0,A
5459,612.6799915830677,4.0,B
5460,532.5173273311451,1.0,C
5461,582.8121935910352,1.0,C
5462,422.2336629868738,2.0,C
5463,184.19871767425732,1.0,D
5464,732.9535868132477,4.0,B
5465,238.6148650864184,1.0,C
5466,743.411153645837,2.0,A
5467,432.8916332441832,4.0,B
5468,183.7167740374659,4.0,B
5469,-34.53984615981136,4.0,B
5470,358.822617989198,4.0,B
5471,718.2818966289069,4.0,B
5472,371.7437094429053,2.0,C
5473,388.6021171571377,1.0,C
5474,628.7112773953121,2.0,A
5475,178.9046368549949,2.0,D
5476,-430.93614194915233,1.0,D
5477,172.2850475101543,2.0,D
5478,750.3616213847155,4.0,B
5479,348.1766858493491,1.0,C
5480,764.312872890757,1.0,A
5481,131.41113232171904,2.0,D
5482,275.7844739890793,1.0,C
5483,704.4382470926621,2.0,A
5484,220.3216013898712,2.0,D
5485,639.8872265089971,2.0,A
5486,316.72835424814446,2.0,C
5487,559.2542071919113,1.0,C
5488,929.8119121625624,4.0,B
5489,559.1488815928636,2.0,C
5490,743.4758722239417,2.0,A
5491,565.4521248343881,2.0,C
5492,474.2943899709155,2.0,C
5493,538.4192256244403,1.0,C
5494,585.8241833135226,1.0,C
5495,159.78840432112415,4.0,B
5496,-36.62763351005253,2.0,D
5497,-79.91311037223767,1.0,D
5498,161.9979727151613,1.0,D
5499,384.4775351391506,4.0,B
5500,845.4215938116133,1.0,A
5501,395.11403857676,2.0,C
5502,387.5745567183179,2.0,C
5503,276.9962495314441,2.0,C
5504,547.8727123638262,4.0,B
5505,372.5991006412274,4.0,B
5506,230.30579142240944,4.0,B
5507,503.6926437028335,1.0,C
5508,295.3177799691463,2.0,C
5509,-67.60944974864498,4.0,B
5510,839.1645776676996,2.0,A
5511,-61.710644806748576,1.0,D
5512,194.83118398707003,2.0,D
5513,364.69691227469394,2.0,C
5514,94.51043507276631,2.0,D
5515,688.0819719539402,1.0,A
5516,434.7965821077235,2.0,C
5517,-216.1952445799451,2.0,D
5518,491.6229977395664,2.0,C
5519,59.51307356731979,1.0,D
5520,-9.93134414561439,1.0,D
5521,446.47225217229305,2.0,C
5522,-407.03855229451983,2.0,D
5523,114.46697474382802,2.0,D
5524,407.0347120599816,4.0,B
5525,488.6951347156401,4.0,B
5526,794.8231010078239,2.0,A
5527,810.2777060714957,2.0,A
5528,312.10435669415745,4.0,B
5529,579.583572203422,2.0,C
5530,488.39417457992346,4.0,B
5531,439.4487248991477,4.0,B
5532,405.0782831311452,2.0,C
5533,456.3213696272245,4.0,B
5534,1059.0498013842855,4.0,A
5535,148.95810814678848,2.0,D
5536,514.7141699766021,4.0,B
5537,655.0855753940332,1.0,A
5538,-28.36308258931598,1.0,D
5539,58.157011257587214,1.0,D
5540,814.8551130309928,2.0,A
5541,566.8985010179426,2.0,C
5542,98.24846100006062,4.0,B
5543,778.7574768197646,2.0,A
5544,333.1288081435852,2.0,C
5545,-31.709860510991064,2.0,D
5546,184.5973096856646,4.0,B
5547,498.6315839972516,1.0,C
5548,425.3585150034816,4.0,B
5549,28.35562608439568,2.0,D
5550,727.5701837100689,2.0,A
5551,177.95436769355894,4.0,B
5552,612.2283927232094,4.0,B
5553,1115.148402381188,2.0,A
5554,487.7746223981249,1.0,C
5555,324.49477934893235,1.0,C
5556,234.5482571549469,2.0,D
5557,289.39780941723296,1.0,C
5558,494.9493252829954,1.0,C
5559,209.4636210999429,1.0,D
5560,243.50548917114725,2.0,D
5561,703.811603782001,2.0,A
5562,-68.62583046030784,2.0,D
5563,-290.3051489953592,1.0,D
5564,-185.36851055974205,2.0,D
5565,907.0424758125436,4.0,B
5566,227.03551134017184,4.0,B
5567,563.6915039214116,2.0,C
5568,275.26755619675873,4.0,B
5569,912.4831365205596,1.0,A
5570,1004.1717732927852,2.0,A
5571,581.9717690914301,2.0,C
5572,562.2423780671761,1.0,C
5573,252.5106176394059,2.0,C
5574,484.1816014935992,2.0,C
5575,-642.7073905063071,4.0,D
5576,175.6118760223278,1.0,D
5577,800.2976148892908,4.0,B
5578,623.1907753618736,1.0,C
5579,367.3432766137124,1.0,C
5580,238.3168909197212,1.0,C
5581,1046.2087921431748,2.0,A
5582,601.5987360774409,4.0,B
5583,389.8659853395003,1.0,C
5584,52.54485999095186,2.0,D
5585,368.0582402887761,2.0,C
5586,176.3367773541492,1.0,D
5587,387.0537589983606,2.0,C
5588,456.6738664053581,1.0,C
5589,301.4197156719746,4.0,B
5590,100.43860421829504,4.0,B
5591,493.1154380987141,2.0,C
5592,341.0061400686728,1.0,C
5593,376.3380467956056,2.0,C
5594,305.10052853634454,4.0,B
5595,228.13977830470145,4.0,B
5596,208.64260221631451,2.0,D
5597,443.6846426193712,1.0,C
5598,462.48149215822497,1.0,C
5599,605.6004599655288,2.0,C
5600,421.7978569885721,1.0,C
5601,809.7422549212902,2.0,A
5602,382.9906080598404,1.0,C
5603,455.062071407552,2.0,C
5604,430.599961492611,2.0,C
5605,291.5993726400269,2.0,C
5606,68.6306659700108,2.0,D
5607,108.14385146096993,2.0,D
5608,778.8567400130719,2.0,A
5609,179.85824279702666,2.0,D
5610,166.88242520327083,2.0,D
5611,830.704385943593,1.0,A
5612,205.9464598288783,1.0,D
5613,434.1565577363916,2.0,C
5614,445.5898636118933,1.0,C
5615,-152.740417604708,4.0,B
5616,319.8445499206744,1.0,C
5617,359.19008533848626,2.0,C
5618,496.1978094692285,2.0,C
5619,713.7488390968973,2.0,A
5620,929.147875866565,2.0,A
5621,397.9396825859157,2.0,C
5622,334.0896398936718,1.0,C
5623,712.7573549624409,4.0,B
5624,180.21684138014,2.0,D
5625,162.43433028787473,2.0,D
5626,51.20205523463284,2.0,D
5627,304.47756272684506,1.0,C
5628,224.0589059496762,2.0,D
5629,394.7734480821728,2.0,C
5630,295.84722217274447,2.0,C
5631,845.7120687119079,2.0,A
5632,535.1325275822221,2.0,C
5633,790.777170287312,4.0,B
5634,410.0837465604719,4.0,B
5635,594.1600986254498,4.0,B
5636,962.4236395499938,2.0,A
5637,611.5454106107223,4.0,B
5638,-76.05885902508919,1.0,D
5639,539.0761383615152,2.0,C
5640,1138.13661190312,4.0,A
5641,420.3150227159419,4.0,B
5642,458.6623517405065,1.0,C
5643,-100.96795205433084,1.0,D
5644,130.63790277001306,1.0,D
5645,356.05188579156413,4.0,B
5646,702.1744745364837,2.0,A
5647,697.2640530092758,1.0,A
5648,598.8923606595553,2.0,C
5649,122.17874238220094,4.0,B
5650,865.3215852953872,2.0,A
5651,193.8913221031653,2.0,D
5652,386.9022467012591,4.0,B
5653,333.2964980152741,1.0,C
5654,292.8708074277231,4.0,B
5655,532.0141060333412,4.0,B
5656,214.07341987720105,2.0,D
5657,508.9269578360827,4.0,B
5658,1045.7560784743969,1.0,A
5659,540.7711941037662,2.0,C
5660,227.71004258426743,2.0,D
5661,384.619103091096,2.0,C
5662,1129.4208429132343,1.0,A
5663,297.2941386259396,2.0,C
5664,550.9670585750048,2.0,C
5665,667.5814011367763,2.0,A
5666,-583.0236377149926,4.0,D
5667,357.31589231909845,4.0,B
5668,412.1171100044999,4.0,B
5669,800.4615051972444,1.0,A
5670,175.96402850261566,2.0,D
5671,575.5930375956625,2.0,C
5672,292.0791677719782,2.0,C
5673,277.3477391192982,2.0,C
5674,404.9142530409157,2.0,C
5675,247.54818264349947,2.0,C
5676,599.5468808926701,2.0,C
5677,779.2742913798713,1.0,A
5678,423.9454391567864,4.0,B
5679,37.32100166656432,4.0,B
5680,428.91522864782826,2.0,C
5681,338.9389703742364,2.0,C
5682,505.2553860647163,2.0,C
5683,584.081169965548,2.0,C
5684,600.1629250215788,2.0,C
5685,425.8528411967436,4.0,B
5686,-0.0203968807350065,2.0,D
5687,698.7922193648022,2.0,A
5688,-137.6060209941711,1.0,D
5689,347.8259514811376,2.0,C
5690,727.8693593300484,2.0,A
5691,613.1152997223072,2.0,A
5692,235.79166218922356,4.0,B
5693,258.58149651285225,2.0,C
5694,394.1188543810465,4.0,B
5695,500.2738130542674,4.0,B
5696,589.5483830191139,4.0,B
5697,468.182575528934,4.0,B
5698,434.4498258373689,2.0,C
5699,483.58864115401536,4.0,B
5700,378.2846394232736,4.0,B
5701,467.7827783771092,2.0,C
5702,586.3555742940192,1.0,C
5703,506.5259009349785,1.0,C
5704,482.9953955675095,1.0,C
5705,-147.91240110567776,2.0,D
5706,296.3320002994499,2.0,C
5707,343.386362067553,1.0,C
5708,59.99996519713983,2.0,D
5709,715.5467988438388,1.0,A
5710,714.412139992457,1.0,A
5711,388.1568364535507,4.0,B
5712,368.51973449359247,2.0,C
5713,144.95618074918042,2.0,D
5714,291.334387954598,2.0,C
5715,-139.15838345281168,1.0,D
5716,764.077925054281,2.0,A
5717,287.64798800369084,1.0,C
5718,346.2368081866261,1.0,C
5719,-16.714845913847,1.0,D
5720,234.1869856853376,4.0,B
5721,896.5684130197058,2.0,A
5722,-68.8272493628271,1.0,D
5723,604.5480142506544,2.0,C
5724,177.3291863661707,2.0,D
5725,553.9152863304548,1.0,C
5726,197.1122058958672,1.0,D
5727,-90.16656120219574,2.0,D
5728,358.62799869878666,4.0,B
5729,181.48570768547825,1.0,D
5730,397.4845077837856,2.0,C
5731,-269.7830765679058,1.0,D
5732,774.9238474693889,2.0,A
5733,957.699424357726,2.0,A
5734,15.145943309498987,4.0,B
5735,350.7316516018863,2.0,C
5736,308.8644398622258,4.0,B
5737,196.97370338798396,4.0,B
5738,150.11187120459846,4.0,B
5739,194.80177647417904,1.0,D
5740,828.4856442631159,1.0,A
5741,387.2400286340935,2.0,C
5742,546.1006283704246,2.0,C
5743,375.5786694921728,1.0,C
5744,102.89862069238524,4.0,B
5745,675.1335231490395,2.0,A
5746,145.77019780071686,1.0,D
5747,-8.85068359463645,4.0,B
5748,146.6694294435802,1.0,D
5749,519.4562134413126,4.0,B
5750,-50.87037359502301,2.0,D
5751,444.58855494295767,2.0,C
5752,322.9529352111483,2.0,C
5753,-124.86278539021112,4.0,B
5754,-258.2369120891831,4.0,B
5755,951.4153388034824,1.0,A
5756,372.3876557701782,1.0,C
5757,536.1746754356091,4.0,B
5758,6.918840304337095,1.0,D
5759,191.0868615881556,4.0,B
5760,363.93206674830606,2.0,C
5761,423.9621441732906,2.0,C
5762,530.6675654527874,2.0,C
5763,505.708256025696,2.0,C
5764,275.9105309940164,1.0,C
5765,483.03170866660537,2.0,C
5766,-483.8534802513692,1.0,D
5767,141.873427751414,2.0,D
5768,258.1810084476831,1.0,C
5769,415.8040677383432,4.0,B
5770,438.7077223479161,2.0,C
5771,-142.63461592751503,4.0,B
5772,513.9558684523605,4.0,B
5773,471.4000915948637,2.0,C
5774,300.2893391508377,1.0,C
5775,439.2566742366701,2.0,C
5776,683.6059008722639,2.0,A
5777,581.2200473438063,1.0,C
5778,384.6482526164456,4.0,B
5779,1363.4466390133375,1.0,A
5780,573.138496920573,4.0,B
5781,656.532569914708,2.0,A
5782,271.4290454696231,2.0,C
5783,823.7634585720293,2.0,A
5784,57.430130258183226,4.0,B
5785,816.9344126349183,4.0,B
5786,605.8001736161268,4.0,B
5787,-86.92240686299499,1.0,D
5788,464.2101942867855,1.0,C
5789,-320.4405445485402,1.0,D
5790,780.8842142811905,2.0,A
5791,490.6223156010111,1.0,C
5792,594.1140777761748,4.0,B
5793,-49.45764977705164,2.0,D
5794,485.8422713829548,2.0,C
5795,557.9794765874863,4.0,B
5796,358.1328585910625,2.0,C
5797,194.4392453159377,1.0,D
5798,839.2925991698958,1.0,A
5799,483.4407172134653,2.0,C
5800,509.1859780943407,1.0,C
5801,217.21509030626825,1.0,D
5802,503.4172681956127,2.0,C
5803,580.1166634101173,2.0,C
5804,172.04990933477845,1.0,D
5805,138.88996593844524,4.0,B
5806,561.5423179007631,1.0,C
5807,177.87689618221566,2.0,D
5808,468.1751303115297,2.0,C
5809,439.58421449585006,1.0,C
5810,680.9010823405176,2.0,A
5811,784.4564176905636,2.0,A
5812,288.27755590580693,2.0,C
5813,299.3337765170895,1.0,C
5814,115.98064063495542,4.0,B
5815,198.2104424929739,2.0,D
5816,353.111989160597,1.0,C
5817,630.3628374298266,2.0,A
5818,983.3726294680562,1.0,A
5819,223.12903784861905,2.0,D
5820,357.3075317400338,4.0,B
5821,519.3953976633793,2.0,C
5822,-147.57959036519603,4.0,B
5823,1060.016448926592,1.0,A
5824,948.9840765773909,2.0,A
5825,579.4258538933085,2.0,C
5826,677.6314063475072,4.0,B
5827,432.75697399128296,2.0,C
5828,682.7961697514135,2.0,A
5829,221.01148487555835,1.0,D
5830,410.1565267093424,1.0,C
5831,703.9761892298352,4.0,B
5832,465.6831241616058,1.0,C
5833,434.6126463276293,2.0,C
5834,298.17362339491217,4.0,B
5835,273.93473133124667,4.0,B
5836,391.61128233430105,4.0,B
5837,587.7127542715934,4.0,B
5838,573.399287986394,2.0,C
5839,476.2814961613649,2.0,C
5840,28.119333889593747,1.0,D
5841,452.3764703349291,2.0,C
5842,187.53683698871825,1.0,D
5843,365.29866802398135,4.0,B
5844,490.8726542710846,1.0,C
5845,718.585410713443,2.0,A
5846,-8.113784170015379,4.0,B
5847,232.0515861775096,1.0,D
5848,609.6190096816838,4.0,B
5849,934.6065558158338,2.0,A
5850,654.9592569874904,2.0,A
5851,227.78618312841016,2.0,D
5852,587.6672481156307,2.0,C
5853,144.8225102463081,4.0,B
5854,1211.8516506371036,4.0,A
5855,372.62398027030633,4.0,B
5856,60.719616667649404,2.0,D
5857,595.3605925939762,2.0,C
5858,-14.217213351674957,4.0,B
5859,846.4358469335568,4.0,B
5860,307.184086169342,2.0,C
5861,1258.970437677321,2.0,A
5862,381.5656915869096,1.0,C
5863,670.7964264115169,2.0,A
5864,607.5169107927984,4.0,B
5865,475.9723297120816,1.0,C
5866,913.934294981446,4.0,B
5867,-243.77694886655115,2.0,D
5868,331.8105103877404,1.0,C
5869,1019.5552627104674,1.0,A
5870,148.00731747607256,2.0,D
5871,819.7763912214663,4.0,B
5872,215.82385647044924,2.0,D
5873,520.1704471627503,2.0,C
5874,476.79341963902107,2.0,C
5875,-17.103617868203912,2.0,D
5876,120.23740227817795,1.0,D
5877,497.6449475602661,1.0,C
5878,450.68947495509,1.0,C
5879,673.1589596230745,2.0,A
5880,544.224258779717,1.0,C
5881,238.83842423531445,2.0,D
5882,194.16547549888887,4.0,B
5883,943.239597476745,4.0,B
5884,657.0814588890796,4.0,B
5885,148.7882832290719,4.0,B
5886,693.5642936301751,2.0,A
5887,303.47426436233945,2.0,C
5888,409.3819995675626,1.0,C
5889,-50.76948018221054,2.0,D
5890,583.5080286554332,2.0,C
5891,386.3741628435458,2.0,C
5892,843.0159011356283,2.0,A
5893,-80.50647550742667,1.0,D
5894,217.8716952570917,1.0,D
5895,508.0645262856506,2.0,C
5896,1072.2795135214042,1.0,A
5897,471.1729859622985,4.0,B
5898,57.96544940270098,4.0,B
5899,99.42346849395769,2.0,D
5900,-102.43457045909628,2.0,D
5901,283.67456046769394,1.0,C
5902,694.8501639163703,1.0,A
5903,823.5704720448855,4.0,B
5904,451.1176730173795,2.0,C
5905,186.27346948374088,2.0,D
5906,358.5795532885619,1.0,C
5907,650.0932623265966,2.0,A
5908,845.7989467164002,2.0,A
5909,782.5376537748216,2.0,A
5910,441.59967333667936,2.0,C
5911,428.626058046431,4.0,B
5912,821.5841310164925,2.0,A
5913,126.74560406606328,2.0,D
5914,341.43999758174994,4.0,B
5915,856.5164053804024,2.0,A
5916,96.04105482486948,1.0,D
5917,263.9284130763517,1.0,C
5918,1028.4896977829112,2.0,A
5919,789.7617154647468,2.0,A
5920,697.5667819796282,2.0,A
5921,560.6772132828747,2.0,C
5922,269.4691466558613,4.0,B
5923,244.26074412896244,1.0,C
5924,588.3613825210596,1.0,C
5925,717.8845468909603,2.0,A
5926,159.05148354864107,4.0,B
5927,517.7580565463186,1.0,C
5928,248.7114831256105,2.0,C
5929,329.1253168636928,2.0,C
5930,355.01799727333537,2.0,C
5931,337.5370168471161,2.0,C
5932,420.8383427147776,4.0,B
5933,480.3562047193647,2.0,C
5934,571.1038590394867,2.0,C
5935,327.3721250762354,4.0,B
5936,559.5600575761202,2.0,C
5937,308.65889478213103,2.0,C
5938,768.7623698988209,1.0,A
5939,-100.21724155201645,4.0,B
5940,-237.4362283978089,2.0,D
5941,-90.90904568685636,1.0,D
5942,324.03739197972686,4.0,B
5943,152.18751297451675,1.0,D
5944,343.9472383320942,2.0,C
5945,463.13143906185695,2.0,C
5946,466.83443507883095,2.0,C
5947,362.5989112350646,1.0,C
5948,557.352085007896,4.0,B
5949,199.84890901109543,2.0,D
5950,841.016328893861,2.0,A
5951,434.7547439381586,2.0,C
5952,518.6082787895658,2.0,C
5953,212.41493247505463,4.0,B
5954,427.2145878513122,1.0,C
5955,8.22966409337289,4.0,B
5956,397.01201415531546,4.0,B
5957,292.8624815594872,2.0,C
5958,801.3212133369814,2.0,A
5959,486.3699522186367,2.0,C
5960,780.5211924252051,1.0,A
5961,-88.92255122051,4.0,B
5962,320.9961950137611,2.0,C
5963,493.6093195167703,2.0,C
5964,488.16326743572927,4.0,B
5965,855.1557407160578,2.0,A
5966,697.8349481541112,2.0,A
5967,468.5109815198616,1.0,C
5968,180.3146519186485,4.0,B
5969,242.9369312374335,2.0,D
5970,512.3459325119952,1.0,C
5971,323.32373585099145,1.0,C
5972,820.5896827044203,1.0,A
5973,764.8879122849995,4.0,B
5974,97.46247709137047,2.0,D
5975,475.6816511572134,2.0,C
5976,692.1294999309059,4.0,B
5977,1197.003652496659,2.0,A
5978,187.56917189660976,2.0,D
5979,68.62725411450259,2.0,D
5980,221.03528168184556,2.0,D
5981,338.6987157068533,2.0,C
5982,-73.65244214019464,4.0,B
5983,66.41861285827787,4.0,B
5984,539.9393144120481,2.0,C
5985,722.4586858234666,4.0,B
5986,590.3798712179193,1.0,C
5987,678.8679714043542,1.0,A
5988,0.037540144574848,2.0,D
5989,458.645468325713,1.0,C
5990,421.2622085036229,2.0,C
5991,651.5195359966403,2.0,A
5992,258.02695303074995,2.0,C
5993,715.2533002364078,2.0,A
5994,725.75769646189,2.0,A
5995,261.426451818207,1.0,C
5996,270.6618748466957,1.0,C
5997,22.027176597587413,1.0,D
5998,298.56362764099725,4.0,B
5999,395.4317765424615,4.0,B
6000,578.956274043588,2.0,C
6001,456.5886948728055,2.0,C
6002,931.4240641181166,1.0,A
6003,279.02609965574595,2.0,C
6004,-204.97740831785336,2.0,D
6005,547.5031122418263,1.0,C
6006,790.4335838086193,2.0,A
6007,131.39954445965122,2.0,D
6008,582.6625390374096,4.0,B
6009,680.5241916522268,1.0,A
6010,324.4017034731544,2.0,C
6011,1075.9305053907017,4.0,A
6012,536.8570356735828,2.0,C
6013,474.0761728171242,2.0,C
6014,590.0841736233428,2.0,C
6015,-185.63733027437456,1.0,D
6016,509.5693412134544,2.0,C
6017,814.6545477389607,2.0,A
6018,122.8452557078408,4.0,B
6019,-20.373852446556043,2.0,D
6020,671.8986555775132,1.0,A
6021,578.8379634248221,2.0,C
6022,273.8184819496334,2.0,C
6023,-159.63621149653648,2.0,D
6024,1.5777289028866337,1.0,D
6025,772.6603227229987,2.0,A
6026,668.3586015495423,1.0,A
6027,855.5240899764613,2.0,A
6028,627.3445485550399,1.0,C
6029,621.5082891588014,2.0,A
6030,373.2704445630285,2.0,C
6031,493.6689922290681,4.0,B
6032,-84.97064358789925,2.0,D
6033,355.13304032009955,1.0,C
6034,501.9222485556964,2.0,C
6035,247.9501533733639,2.0,C
6036,502.56834647394345,1.0,C
6037,485.96177452277664,4.0,B
6038,-88.55626265122544,4.0,B
6039,43.1493977203134,2.0,D
6040,353.3090710819581,4.0,B
6041,910.1880997390116,4.0,B
6042,132.08563371634904,1.0,D
6043,671.7721112067765,2.0,A
6044,532.5187576848384,2.0,C
6045,581.8271993104718,1.0,C
6046,441.5617566482688,2.0,C
6047,541.5008209177512,4.0,B
6048,296.21051373182235,2.0,C
6049,585.1296729701573,1.0,C
6050,491.74906938800746,2.0,C
6051,89.50611888497161,2.0,D
6052,290.75984886932935,4.0,B
6053,690.3150255558592,2.0,A
6054,205.96754940693904,1.0,D
6055,262.2062575674681,1.0,C
6056,71.82802139799776,2.0,D
6057,384.224458849466,2.0,C
6058,316.7713334309099,2.0,C
6059,287.40910675696983,4.0,B
6060,526.0468582678867,2.0,C
6061,541.5534155512479,1.0,C
6062,467.93688509013344,4.0,B
6063,793.7814041236243,4.0,B
6064,705.7020198151841,1.0,A
6065,491.9319666926179,2.0,C
6066,615.7033781188017,4.0,B
6067,502.0865644888166,2.0,C
6068,760.5828129288941,2.0,A
6069,321.78924825070965,1.0,C
6070,532.1370191503522,1.0,C
6071,88.16691384554832,2.0,D
6072,116.83487450357468,1.0,D
6073,92.7981790564654,2.0,D
6074,274.6427313852124,1.0,C
6075,390.4715055641964,2.0,C
6076,558.6547541179722,2.0,C
6077,272.96101988281686,2.0,C
6078,-382.8522583792858,1.0,D
6079,637.1161645675975,2.0,A
6080,513.7541979814296,2.0,C
6081,218.23276041944405,2.0,D
6082,615.6630747971581,4.0,B
6083,513.0414403493569,1.0,C
6084,521.5436236106946,4.0,B
6085,648.2100879503988,2.0,A
6086,95.69439725754712,2.0,D
6087,1054.453838593094,2.0,A
6088,-68.88528409169277,1.0,D
6089,622.3732346804774,4.0,B
6090,-316.7455507803978,2.0,D
6091,1110.11391980923,2.0,A
6092,429.6304264864934,2.0,C
6093,65.73494544896704,4.0,B
6094,371.5843010973948,1.0,C
6095,657.2602211258998,4.0,B
6096,169.29811146629942,2.0,D
6097,120.2353341757788,2.0,D
6098,187.43928938446345,2.0,D
6099,-268.7670486390483,2.0,D
6100,-109.90948115716122,1.0,D
6101,603.6945885210166,2.0,C
6102,793.1655701603274,1.0,A
6103,496.49229571881904,2.0,C
6104,248.80362395526043,2.0,C
6105,-61.49063644900781,4.0,B
6106,729.6010138397332,2.0,A
6107,691.6259362943936,4.0,B
6108,389.7552310319737,1.0,C
6109,408.31799280273566,4.0,B
6110,251.25018274081413,2.0,C
6111,285.9520742697793,1.0,C
6112,218.46201841801224,2.0,D
6113,525.0803222284759,1.0,C
6114,944.3261995308974,2.0,A
6115,-112.1678832384398,2.0,D
6116,516.1771644149779,2.0,C
6117,603.6334542379069,1.0,C
6118,1010.2007548406428,4.0,B
6119,319.4305960823372,2.0,C
6120,745.4318229470944,1.0,A
6121,713.265342326805,2.0,A
6122,404.4264608041984,2.0,C
6123,944.1028400390564,4.0,B
6124,394.59141743127896,2.0,C
6125,416.2963743371959,2.0,C
6126,397.8216711120749,2.0,C
6127,302.65662744176217,1.0,C
6128,157.79690331748324,2.0,D
6129,-0.4325092163900876,2.0,D
6130,551.683657395565,1.0,C
6131,398.992315619326,2.0,C
6132,1153.6627598216417,2.0,A
6133,630.9382824157276,4.0,B
6134,889.3730368822576,4.0,B
6135,389.856328997762,2.0,C
6136,439.1576796197997,1.0,C
6137,765.2850563011641,2.0,A
6138,707.0878534499411,2.0,A
6139,571.0156597622176,1.0,C
6140,415.0828887558389,1.0,C
6141,416.2908108705207,2.0,C
6142,151.81086322506638,2.0,D
6143,928.299650044232,4.0,B
6144,871.0666187028935,2.0,A
6145,361.4487385833304,2.0,C
6146,558.923202683058,2.0,C
6147,319.7408928556642,2.0,C
6148,-242.0607999026873,1.0,D
6149,-233.82212965766428,2.0,D
6150,95.18653529354287,2.0,D
6151,660.793732358171,2.0,A
6152,650.1154808790584,2.0,A
6153,235.85872268659784,2.0,D
6154,-225.15912878722705,1.0,D
6155,516.7131559754245,2.0,C
6156,1082.4238494815804,2.0,A
6157,173.80161975318322,2.0,D
6158,56.043065379545965,2.0,D
6159,441.1230224156388,2.0,C
6160,626.4050056585538,1.0,C
6161,841.0969591620076,4.0,B
6162,403.6725269009388,1.0,C
6163,350.77792694642187,1.0,C
6164,969.8830727478648,1.0,A
6165,531.0932279577602,4.0,B
6166,229.673082182626,2.0,D
6167,413.6097450439327,2.0,C
6168,510.2802557583624,2.0,C
6169,689.318776370845,2.0,A
6170,153.6904746179243,4.0,B
6171,627.4583323700498,2.0,A
6172,259.8668217749465,2.0,C
6173,426.1524330697188,4.0,B
6174,657.0845069947591,1.0,A
6175,408.216243720618,4.0,B
6176,90.52190953607936,2.0,D
6177,869.6112498632295,2.0,A
6178,837.0612109980298,4.0,B
6179,117.4801216844997,4.0,B
6180,553.3125573932018,4.0,B
6181,141.38689183862238,1.0,D
6182,511.6953685550061,1.0,C
6183,557.7087060928836,1.0,C
6184,29.129256340446545,1.0,D
6185,613.5965821304595,4.0,B
6186,752.8819892413806,2.0,A
6187,484.66523433757135,2.0,C
6188,342.3810147884185,2.0,C
6189,505.33102095055176,1.0,C
6190,451.6957401450635,4.0,B
6191,395.7826703127502,1.0,C
6192,592.5349500697091,1.0,C
6193,650.3560696803293,1.0,A
6194,322.613302141314,1.0,C
6195,522.841734923641,1.0,C
6196,285.7504813482368,4.0,B
6197,259.8220034264267,2.0,C
6198,606.2547582155437,4.0,B
6199,524.7090266933437,4.0,B
6200,326.7513411451851,1.0,C
6201,1022.5448453610792,2.0,A
6202,239.0798195075262,4.0,B
6203,402.117329494733,2.0,C
6204,662.08593690172,2.0,A
6205,-6.379363863039373,2.0,D
6206,382.9027367430554,1.0,C
6207,839.3288914638135,2.0,A
6208,37.74963928544065,2.0,D
6209,-0.185967406906002,4.0,B
6210,587.2548709511465,2.0,C
6211,379.3490899980399,4.0,B
6212,603.5454146147913,2.0,C
6213,599.7646322676981,2.0,C
6214,560.9616997138022,2.0,C
6215,37.297055574498586,1.0,D
6216,723.454907513239,1.0,A
6217,-281.0971887100826,2.0,D
6218,235.41932536634832,2.0,D
6219,818.6010785047862,4.0,B
6220,778.3097051867705,1.0,A
6221,-46.71929830486016,4.0,B
6222,231.2660575240415,4.0,B
6223,563.0142365478627,4.0,B
6224,789.2326281812287,2.0,A
6225,-101.3036381992489,2.0,D
6226,-63.34927045898752,1.0,D
6227,-96.82046631185877,1.0,D
6228,556.2001501753375,4.0,B
6229,663.6685979413228,1.0,A
6230,450.2718689217625,2.0,C
6231,296.7447411788927,2.0,C
